course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
MAE 590,Selected Topics in Mechanical and Aerospace Engineering,,,,"MAE 501 , MAE 502 with a grade of “C” or better",
MAE 631,Thermal Radiation,3,,,"Open to Mechanical Engineering MS, Aerospace Engineering MS, Chemical Engineering MS, or Engineering MS students only",
MAE 635,Computational Fluid Dynamics II,3,,,MAE 535 with a grade of “C” or better,
MAE 637,Advanced Fluid Dynamics II,3,,,"MAE 501 , MAE 537 all with a grade of “C” or better",
MAE 690,Selected Topics in Mechanical and Aerospace Engineering,,,,"MAE 501 , MAE 502 all with a grade of “C” or better, and other prerequisites as related to the topics offered",
MAE 691,Directed Studies,,,,Graduate Standing in a Mechanical and Aerospace Engineering graduate program,
MAE 697,Directed Research,,,,"Open to Mechanical Engineering MS, Aerospace Engineering MS and Engineering MS Students only",
MAE 698,Thesis,,,,Graduate standing in a Mechanical and Aerospace Engineering graduate program and Advancement to Candidacy for the degree,
MAE 795,Advanced Directed Studies,4,,,Master of Science degree or equivalent and formally admitted to the Ph,
MAE 797,Advanced Directed Research,4,,,Master of Science degree or equivalent and formally admitted to the Ph,
MAE 798,Doctoral Dissertation,,,,Enrollment is limited to students formally admitted to the Ph,
MATH 104,The Power of Mathematics,3,,,,Appropriate CSU Multiple Measures Placement or concurrent enrollment in MATH 94
MATH 109,Modeling with Algebra,3,,,MAPB 7 or MAPB 11,
MATH 111,Precalculus Trigonometry,3,,,A grade of “C” or better in MATH 112A or appropriate CSULB Algebra and Calculus Placement,
MATH 112A,Essential Algebra A,3,,,Appropriate CSU Multiple Measures placement or concurrent enrollment in MATH 92A,
MATH 112B,Essential Algebra B,3,,,A grade of ”A” or “B” in MATH 112A or concurrent enrollment in MATH 92B,A grade of ”A” or “B” in MATH 112A or concurrent enrollment in MATH 92B
MATH 113,Precalculus Algebra,3,,,Appropriate CSULB Algebra and Calculus Placement,Students in need of additional support will be required to enroll concurrently in MATH 93
MATH 115,Calculus for Business,3,,,"Appropriate CSULB Algebra and Calculus Placement, or a grade of “B” or better in MATH 112A","Appropriate CSULB Algebra and Calculus Placement, or a grade of “B” or better in MATH 112A"
MATH 116,Finite Math,3,,,Appropriate CSU Multiple Measures Placement or concurrent enrollment in MATH 96,Appropriate CSU Multiple Measures Placement or concurrent enrollment in MATH 96
MATH 119A,Survey of Calculus I,3,,,"A grade of “C” or better in MATH 112B or MATH 113 , or appropriate CSULB Algebra and Calculus Placement",
MATH 122,Calculus I,4,,,"A grade of “C” or better in MATH 111 and either MATH 112B or MATH 113 , or appropriate CSULB Algebra and Calculus Placement",
MATH 123,Calculus II,4,,,A grade of “C” or better in MATH 122,
MATH 170,Calculus for Data Science I,4,,,"A grade of “C” or better in either MATH 112B or MATH 113, or appropriate CSULB Algebra and Calculus Placement",
MATH 224,Calculus III,4,,,A grade of “C” or better in MATH 123 or 222,
MATH 233,Fundamental Concepts for Advanced Mathematics,3,,,MATH 123 with a grade of “C” or better,
MATH 247,Introduction to Linear Algebra,3,,,MATH 123,
MATH 297,Directed Study,,,,Consent of instructor,
MATH 303,Reflections in Space and Time,3,,,"GE Foundation requirements, at least one GE Exploration course, upper-division standing",
MATH 304,The Art of Mathematics,3,,,Completion of GE Foundation requirement; at least one GE Explorations course; Completion of 60 units,
MATH 309,Complexity and Emergence,3,,,"GE Foundation requirements, at least one GE Exploration course, upper-division standing",
MATH 310,History of Early Mathematics,3,,,,At least one of MATH 224 or MATH 233 or MATH 247
MATH 323,Introduction to Numerical Analysis,4,,,"MATH 224 , and a course in computer programming",
MATH 341,Number Theory,3,,,"A grade of “C” or better in MATH 233 Divisibility, congruences, number theoretic functions, Diophantine equations, primitive roots, continued fractions",
MATH 347,Linear Algebra,3,,,MATH 233 and MATH 247,
MATH 349,Linear Algebra and Differential Equations for Engineers,3,,,"MATH 123 with a grade of “C” or better, and BME 201 with a grade of “C” or better",
MATH 355,College Geometry,3,,,A grade of “C” or better in MATH 247,
MATH 361A,Introduction to Mathematical Analysis I,3,,,MATH 224 and MATH 233,
MATH 361B,Introduction to Mathematical Analysis II,3,,,A grade of “C” or better in MATH 361A,
MATH 364A,Ordinary Differential Equations I,3,,,MATH 224,MATH 247
MATH 364B,Ordinary Differential Equations II,3,,,MATH 364A or MATH 370A,
MATH 370A,Applied Mathematics I,3,,,A grade of “C” or better in MATH 123,
MATH 380,Probability and Statistics,3,,,MATH 224,
MATH 423,Intermediate Numerical Analysis,3,,,MATH 247 and MATH 323,
MATH 444,Introduction to Abstract Algebra,3,,,MATH 247 and a grade of “C” or better in at least one of MATH 341 or MATH 347,
MATH 451,Differential Geometry,3,,,MATH 364A or MATH 370A,
MATH 456,Dynamics and Geometry of Chaos,3,,,"MATH 247 , MATH 361A , or consent of instructor",
MATH 463,Multivariable Calculus,3,,,"MATH 224 , MATH 247 , and MATH 361B",
MATH 470,Introduction to Partial Differential Equations,3,,,MATH 364A or MATH 370A,
MATH 472,Fourier Analysis,3,,,MATH 364A or MATH 370A,
MATH 473,Scientific Computing,3,,,MATH 323 and MATH 364A or MATH 370A,
MATH 474,Mathematics of Financial Derivatives,3,,,"MATH 364A or MATH 370A , MATH 380 , or consent of instructor",
MATH 479,Mathematical Modeling,3,,,"MATH 247 , MATH 323 ; MATH 364A or MATH 370A ; and consent of instructor",
MATH 485,Mathematical Optimization,3,,,"MATH 247 and at least one of MATH 323 , MATH 347 or MATH 380",
MATH 491,Honors Seminar in Problem Solving,1,,,Consent of instructor,
MATH 495,Topics in Modern Mathematics,3,,,Consent of instructor,
MATH 496,Special Problems,,,,Consent of instructor,
MATH 497,Directed Studies,,,,Junior or senior standing and consent of instructor,
MATH 498H,Senior Thesis - Honors,3,,,"Admission to Honors in the Major in Mathematics or to the University Honors Program, and consent of instructor",
MATH 520,Finite Element Method,3,,,"MATH 323 , MATH 361A , MATH 364A",
MATH 521,Matrix Method in Data Analysis and Pattern Recognition,3,,,MATH 423 or MATH 576,
MATH 540,Elements of Abstract Algebra,3,,,MATH 444,
MATH 545,Topics in Abstract Algebra,3,,,MATH 540,
MATH 550,Elements of Topology,3,,,MATH 361B,
MATH 555,Topics in Topology,3,,,MATH 550,
MATH 560,Functional Analysis,3,,,"MATH 247 , MATH 361B",
MATH 561,Elements of Real Analysis,3,,,MATH 361B,
MATH 562,Elements of Complex Analysis,3,,,MATH 361B,
MATH 563,Applied Analysis,3,,,MATH 361B and either MATH 364A or MATH 370A,
MATH 564,Applied Nonlinear Ordinary Differential Equations,3,,,MATH 361B ; MATH 364A or MATH 370A,
MATH 565,Topics in Real Analysis,3,,,MATH 561,
MATH 566,Topics in Complex Analysis,3,,,MATH 562,
MATH 570,Partial Differential Equations,3,,,MATH 364A and MATH 463,
MATH 573,Advanced Scientific Computing,3,,,MATH 323 and MATH 364A or MATH 370A,
MATH 574,Stochastic Calculus and Applications,3,,,"MATH 361B , MATH 364A or MATH 370A , MATH 380",
MATH 575,Calculus of Variations,3,,,MATH 361B and either MATH 364A or MATH 370A Solution methods for variational problems,
MATH 576,Numerical Analysis,3,,,"MATH 323 , MATH 361B , MATH 364A",
MATH 577,Numerical Solution of Partial Differential Equations,3,,,MATH 423 or MATH 576 or consent of instructor,
MATH 578,Numerical Linear Algebra,3,,,MATH 247 and MATH 323 or consent of instructor,
MATH 579,Advanced Mathematical Modeling,3,,,"MATH 247 , MATH 323 ; MATH 364A or MATH 370A ; one additional graduate level mathematics course, and consent of instructor",
MATH 590,Selected Topics in Mathematics,3,,,Consent of Instructor Specialized and advanced topics in mathematics,
MATH 680,Topics in Ordinary Differential Equations,3,,,MATH 564 and Consent of Instructor,
MATH 681,Topics in Partial Differential Equations,3,,,MATH 570 and Consent of Instructor,
MATH 682,Topics in Numerical Analysis,3,,,MATH 576 and Consent of Instructor,
MATH 695,Seminar in Mathematics,3,,,Consent of instructor,
MATH 697,Directed Studies,,,,Consent of instructor,
MATH 698,Thesis or Project,,,,Advancement to candidacy,
MGMT 300,Principles of Management and Operations,3,,,"Business majors, Pre-Business majors, International Business minors, Entrepreneurship minors, SCM minors, Asian Studies, Construction Engineering Management, and Applied Mathematics",
MGMT 326,"Management, Sustainability, & Society",3,,,None,
MGMT 355,Experiential Entrepreneurial Management,3,,,"Not open for credit to students with credit in MGMT 421, consent by instructor",
MGMT 405,International and Comparative Management,3,,,"MGMT 300 , IB 300 , I S 301 and MGMT, HRM majors & International Business majors or MGMT 300 , IB 300 and International Business minors",
MGMT 406,International Business Policy,3,,,"MGMT 300 , IB 300 , I S 301 and Management & International Business majors or MGMT 300 , IB 300 and International Business minors",
MGMT 412,Production Control,3,,,"I S 301 , MGMT 300",
MGMT 421,Entrepreneurship and New Venture Creation,3,,,"First-time, first-year students excluded",
MGMT 425,Business Strategy and Policy,3,,,"ACCT 320 or ACCT 202 , MGMT 300 , MKTG 300 , FIN 300 , I S 301 , plus completion of GE Foundation courses and at least one GE Explorations course",
MGMT 454,Organization Theory,3,,,"I S 301 , MGMT 300",
MGMT 455,Managerial Decision Making Processes,3,,,"MGMT 300 , I S 301",
MGMT 456,Service Management,3,,,MGMT 300 and I S 301,
MGMT 495,Selected Topics in Management,3,,,"MGMT majors, HRM majors, SCM majors, ENTR minors or HRM Minors only",
MGMT 497,Directed Studies in Management,,,,MGMT and SCM majors only,
MGMT 500,"Business Policies, Operations and Organizations",3,,,MBA majors only,
MGMT 542,Seminar in Entrepreneurship and New Venture Creation,3,,,MGMT 500 and MBA majors only,
MGMT 543,International Business Policy,3,,,MGMT 500 and MBA majors only,
MGMT 647,Seminar in Strategic Management,3,,,MGMT 500 and MBA majors only,
MGMT 695,Selected Topics in Management,3,,,Consent of department chair,
MGMT 697,Directed Studies in Management,,,,Consent of department chair,
MKTG 300,Principles of Marketing,3,,,Exclude Freshmen,
MKTG 310,Retail Concepts and Policies,3,,,"MKTG majors, Pre-MKTG majors, MKTG minors, and ENTR minors",
MKTG 330,Advertising and Promotion I,3,,,"MKTG majors, Pre-MKTG majors, International Business majors, Pre-International Business majors, MKTG minors and ENTR minors only",
MKTG 350,Introduction to Entrepreneurial Marketing,3,,,"MKTG majors, Pre-MKTG majors, MKTG minors and ENTR minors only",
MKTG 355,Experiential Entrepreneurial Marketing,3,,,Not open for students with credit in MKTG 350 and consent by instructor,
MKTG 405,Green Marketing and Sustainability,3,,,"Marketing majors, International Business majors, and Marketing minors only",
MKTG 410,Services Marketing,3,,,Marketing majors and Entrepreneurship or Marketing minors only,
MKTG 420,Sales Management,3,,,Marketing majors and minors only,
MKTG 430,Advertising and Promotion II,3,,,Marketing majors and Entrepreneurship or Marketing minors only,
MKTG 437,Digital Marketing and Media I,3,,,"Marketing majors, International Business majors, and Marketing minors only",
MKTG 450,Advanced Professional and Personal Selling,3,,,Marketing majors and minors only,
MKTG 465,Business to Business Marketing,3,,,Marketing majors and Entrepreneurship or Marketing minors only,
MKTG 470,Marketing Research,3,,,"STAT 118 or STAT 108 or I S 310 , MKTG 300 with grade of “C” or better, and I S 301",
MKTG 475,Marketing Analytics,3,,,"I S 301 , I S 310 , and MKTG 300 with grade of “C” or better",
MKTG 480,International Marketing,3,,,"International Business majors, Marketing majors, International Business minors, Entrepreneurship minors or Marketing minors only",
MKTG 481,International Marketing in Selected Markets,3,,,"International Business majors, Marketing majors, International Business minors or Marketing minors only",
MKTG 487,Digital Marketing and Media II,3,,,MKTG 437 or instructor consent,
MKTG 490,Consumer Behavior,3,,,"Marketing majors, International Business majors, Entrepreneurship minors, and Marketing minors only",
MKTG 492,New Products/New Services,3,,,Marketing majors and Entrepreneurship or Marketing minors only,
MKTG 494,Marketing Management,3,,,Senior Marketing majors only,
MKTG 495,Selected Topics in Marketing,3,,,Consent of department chair,
MKTG 497,Directed Studies in Marketing,,,,Consent of department chair,
MKTG 500,Marketing Concepts,3,,,MBA majors only,
MKTG 628,Seminar in Business-to-Business Marketing,3,,,MKTG 500,
MKTG 630,Branding and Integrated Marketing Communications,3,,,MKTG 500,
MKTG 661,Seminar in Marketing Management,3,,,MKTG 500,
MKTG 662,Pricing Analytics and Strategy,3,,,MKTG 500,
MKTG 663,Seminar in Social and Digital Media Marketing,3,,,MKTG 500,
MKTG 665,Seminar in Marketing Research,3,,,MKTG 500,
MKTG 666,Seminar in International Marketing,3,,,MKTG 500,
MKTG 667,Marketing and Sustainability,3,,,MKTG 500,
MKTG 675,Seminar in Marketing Analytics,3,,,MKTG 500,
MKTG 677,Advanced Marketing Analytics,3,,,MKTG 500,
MKTG 690,Marketing Strategies and Analytics for New Product,3,,,MKTG 500 Marketing strategies and analytics for new product development and success,
MKTG 692,Entrepreneurial Marketing and Innovation,3,,,MKTG 500,
MKTG 695,Selected Topics in Marketing,3,,,Consent of department chair,
MKTG 697,Directed Studies in Marketing,,,,Consent of department chair,
MKTG 699,Capstone Project,3,,,Graduate standing in the final 6 units of the program,
MSEM 508B,Systems Engineering and Integration,3,,,Senior standing or consent of instructor,
MTED 110,The Real Number System for Elementary and Middle School Teachers,3,,,Appropriate CSU Multiple Measures placement or concurrent enrollment in MTED 90,Appropriate CSU Multiple Measures placement or concurrent enrollment in MTED 90
MTED 211,Geometry and Measurement for Elementary Teachers,3,,,MTED 110 with a grade of “C” or better and one year of high school geometry,
MTED 301,Computer Applications in Mathematics for Teachers,3,,,MTED 110 or MATH 122 or EDSS 300A-T (M) or concurrent enrollment in EDSS 300A-T (M) Designed for pre-service or in service teachers,MTED 110 or MATH 122 or EDSS 300A-T (M) or concurrent enrollment in EDSS 300A-T (M) Designed for pre-service or in service teachers
MTED 305,Algebraic and Statistical Thinking for Elementary and Middle School Teachers,3,,,"“C” or better in MTED 110 Algebraic, statistical, and probabilistic thinking and content relevant to teaching K-8 mathematics",
MTED 312,Geometry and Measurement for Mathematics Specialists in Elementary and Middle Schools,4,,,"“C” or better in MTED 110 Exploration, conjecture, justification of geometric relationships, and applications relevant to teaching geometry (K-10)",
MTED 371,Mathematical Modeling for Secondary Mathematics Teachers,3,,,"MATH 224 , MATH 233 , MATH 247 Introduction to the mathematical modeling cycle and its implementation in the secondary school curriculum",
MTED 411,Topics and Issues in Secondary School Mathematics,3,,,"MATH 310 , MATH 341 , MATH 355 , MATH 380 , MTED 371 , and EDSS 300A-T (choose M)",MATH 444 or MATH 445
MTED 495,Special Topics in Mathematics Education,,,,Consent of instructor,
MTED 500,Advanced Perspectives of Concepts Foundational to Algebra for Teachers,3,,,"Multiple Subjects Credential, or consent of instructor",
MTED 511,Mathematics Teaching and Learning,3,,,Consent of instructor,
MTED 512,Curriculum and Assessment in Mathematics,3,,,MTED 511 or consent of instructor,
MTED 540,Algebra in the School Curriculum,3,,,​ MTED 511,​ MTED 511
MTED 550,Geometry and Measurement in the School Curriculum,3,,,​ MTED 511,​ MTED 511
MTED 560,Analysis in the Secondary Curriculum,3,,,MTED 511,MTED 511
MTED 570,Mathematical Modeling in the School Curriculum,3,,,,MTED 511 ​ or consent of instructor
MTED 580,Probability and Statistics in the School Curriculum,3,,,​ MTED 511,​ MTED 511
MTED 590,Special Topics in Mathematics Education,,,,Consent of instructor,
MTED 697,Directed Studies in Mathematics Education,,,,"MTED 511 , MTED 512 ; EDP 520 ; Advancement to Candidacy; consent of instructor",
MTED 698,Thesis in Mathematics Education,,,,"MTED 511 , MTED 512 ; Advancement to Candidacy; consent of instructor",
MUS 100,Selected Topics - Major Performance Organization,1,,,"Audition required except for Concert Band (A), Orchestra at the Beach (I), and ConChord Choir (E)",
MUS 120A,Class Piano,1,,,MUS 142A,MUS 142A
MUS 120B,Class Piano,1,,,Music majors or minors only,
MUS 125,Selected Topics - Instrument Methods,1,,,Music Education Majors only,
MUS 126,Selected Topics - Methods Lab,1,,,Music Education majors only,MUS 125H
MUS 130,Opera,1,,,Consent of instructor,
MUS 141A,Musicianship I,2,,,Music majors or minors only,MUS 142A
MUS 141B,Musicianship II,2,,,MUS 141A with a “C” grade or better or satisfactory score on theory placement test,MUS 142B
MUS 142A,Harmony I,3,,,Music majors or minors only,MUS 141A
MUS 142B,Harmony II,3,,,MUS 141A with a “C” grade or better and MUS 142A with a “C” grade or better or satisfactory score in theory placement test,MUS 141B
MUS 190,Listener’s Approach to Music,3,,,,ENGL 100B or GE English Communication (Area 1A) or another GE Foundation course
MUS 191A,Western Art Music I: Antiquity to Beethoven,3,,,,One GE Foundation course
MUS 191B,Western Art Music II: Beethoven to Present,3,,,MUS 191A with a “C” or better,One GE Foundation course
MUS 200,Selected Topics - Chamber Music,1,,,"Audition required except for Cantus (Tenor/Bass Voices) (I), and Laptop Ensemble (W)",
MUS 220A,Class Piano,1,,,Music majors or minors only,
MUS 220B,Class Piano,1,,,Music majors or minors only,
MUS 221A,Class Jazz Piano I,1,,,"Music majors, or consent of instructor",
MUS 221B,Class Jazz Piano II,1,,,"MUS 221A , Music majors, or consent of instructor",
MUS 224,Orchestral Literature: Performance and Styles,1,,,Music majors or minors only,
MUS 225,Explorations in Teaching Music,3,,,,One GE Foundation course
MUS 240,Advanced Musicianship,2,,,MUS 141B and MUS 142B or satisfactory score on theory placement test,
MUS 244,Composition Workshop,2,,,,MUS 140 or MUS 141A or MUS 141B
MUS 272A,Jazz Theory I,2,,,MUS 142B or consent of instructor,
MUS 272B,Jazz Theory II,2,,,MUS 272A or consent of instructor,
MUS 273A,Diction for Singers,2,,,Music majors only,
MUS 273B,French Diction for Singers,1,,,MUS 273A,
MUS 273C,German Diction for Singers,1,,,MUS 273A,
MUS 277,Keyboard Skills,2,,,Music majors or minors only,
MUS 290,Popular Music in America,3,,,,One GE foundation course
MUS 293,History and Appreciation of Jazz,3,,,One GE Foundation Course,One GE Foundation Course
MUS 300,Selected Topics - Major Performance Organization,1,,,"Audition required except for Concert Band (A), Orchestra at the Beach (I), and ConChord Choir (E)",
MUS 323,Junior Recital,1,,,Music major only; Upper division standing,MUS 429 or consent of instructor
MUS 326,Conducting,2,,,BM Performance or BM Composition major; MUS 141B and MUS 142B,
MUS 329,Selected Topics - Individual Instruction for Music Majors,1,,,Successful completion of Upper-Division Screening Exam on applied instrument or voice,
MUS 330,Opera,1,,,Consent of instructor,
MUS 332,Opera Coaching,1,,,Consent of instructor,MUS 330
MUS 341,Musical Form and Analysis,3,,,"MUS 141B with a “C” grade or better and MUS 142B with a “C” grade or better, or consent of instructor",
MUS 342,Materials of Modern Music,3,,,MUS 341 with a “C” grade or better,
MUS 350,Topics in Musicology,3,,,"Music major, MUS 191A with a “C” grade or better and MUS 191B with a “C” grade or better or consent of instructor",
MUS 363,Music and the Visual Arts,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
MUS 364,Music and the Temporal Arts,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
MUS 371A,Improvisation Techniques I,2,,,MUS 272B or consent of instructor,
MUS 371B,Improvisation Techniques II,2,,,MUS 371A or consent of instructor,
MUS 382B,Instrumental Methods and Literature I,3,,,Instrumental Music Education majors; MUS 126B with a “C” or better; MUS 325B,"3 courses from MUS 125: 125B, 125C, 125D, or 125E"
MUS 387,General Music Approaches and Literature I,2,,,Music Education majors with upper-division standing; MUS 125 H,
MUS 400,Selected Topics - Chamber Music,1,,,"Audition required except for Cantus (I), and Laptop Ensemble (W)",
MUS 411A,Media Scoring,3,,,"Music majors only, upper-division, or consent of instructor",
MUS 411B,Advanced Media Scoring Project,3,,,MUS 411A or consent of instructor,
MUS 414,Techniques for the Jazz Vocalist,2,,,Open to jazz majors or consent of instructor,
MUS 416,Jazz Pedagogy,2,,,"Performance (jazz) majors only, or consent of instructor",
MUS 421,Developing a Private Studio,2,,,Upper-division Music Majors,
MUS 422,Advanced Choral Conducting and Literature,2,,,MUS 325A or consent of instructor,
MUS 423A,Senior Recital,1,,,MUS 323 ; Music major only; Upper division standing,
MUS 423B,Senior Composition Recital,1,,,Music major only; Upper division standing,
MUS 423D,BA Senior Project,1,,,MUS 496 ; Music major only; Upper division standing,
MUS 424,Orchestral Literature: Performance and Styles,1,,,Music majors or minors only,
MUS 425,Advanced Instrumental Conducting,2,,,MUS 325B or consent of instructor,
MUS 426,Vocal Pedagogy,2,,,MUS 273A,
MUS 428,Seminar in Musical Styles,3,,,Consent of instructor,
MUS 429,Selected Topics - Individual Instruction for Music Majors,2,,,Successful completion of Upper-Division Screening Exam on applied instrument or voice,
MUS 436,Opera Repertoire,2,,,MUS 273B,
MUS 441,Studies in Musical Analysis,3,,,"MUS 341 , MUS 342",
MUS 443,Advanced Orchestration,3,,,MUS 442,
MUS 444,Composition Workshop,2,,,"MUS 341 Concepts, tools, and techniques for composing tonal and post-tonal music in acoustic and electronic media using a variety of forms, styles, and notations",
MUS 447,Counterpoint,3,,,MUS 341 &nbsp;Form & Analysis or permission of the instructor,
MUS 468,Music and Film,3,,,"GE Foundation requirements, one or more Exploration courses, and upper-division standing",
MUS 470,Body Mapping for the Performing Artist,3,,,Music major or consent of instructor,
MUS 474A,Jazz Arranging I,2,,,MUS 272B or consent of instructor,
MUS 477,Piano Accompanying,2,,,MUS 277 or consent of instructor,
MUS 482A,Choral Methods and Literature II,3,,,MUS 382A with a “C” or better,
MUS 482B,Instrumental Methods and Literature II,3,,,MUS 382B with a “C” or better,
MUS 484,Arranging,2,,,Choral-Vocal or Instrumental Music Education Major,
MUS 487,Emerging Practices in Music Education I,2,,,Music Education majors with upper-division standing; MUS 125F; MUS 125H and MUS 387 with a ‘C’ or better,
MUS 488,Emerging Practices in Music Education II,2,,,MUS 487 with a “C” grade or better,
MUS 490,Introduction to Music Cultures,3,,,"GE Foundation requirements, one or more Exploration courses, and sophomore standing",
MUS 491,Writing about Music,3,,,"Completion of the GE Foundation requirements, completion of one or more Exploration courses, and upper-division status",
MUS 492A,Studies in Keyboard Music,2,,,"Piano performance majors, or consent of instructor",
MUS 492B,Studies in Keyboard Music,2,,,"MUS 492A , or consent of instructor",
MUS 494,Introduction to Organ Technique and Literature,3,,,Keyboard major or consent of instructor,
MUS 495,Selected Topics in Music,,,,Upper-division standing,
MUS 496,Research Methods,3,,,"Satisfied GWAR, consent of department",
MUS 497,Selected Topics - Music Composition,3,,,Upper-division standing,
MUS 499,Special Studies,,,,Consent of instructor,
MUS 500,Selected Topics - Major Performance Organization,1,,,"Audition required except for Concert Band (A), Orchestra at the Beach (I), and ConChord Choir (E)",
MUS 510,Improvisation Styles and Literature,3,,,Graduate student in Music or consent of instructor,
MUS 511A,Media Scoring,3,,,Graduate student in Music or consent of instructor,
MUS 511B,Advanced Media Scoring Project,3,,,MUS 511A or consent of instructor,
MUS 512,Advanced Techniques in Jazz Arranging,3,,,Graduate student in Music or consent of instructor,
MUS 513,History and Analysis of Jazz Styles,3,,,Graduate student in Music or consent of instructor,
MUS 516,Pedagogy of Jazz,2,,,"Open to performance (jazz studies) only, or consent of instructor",
MUS 518,Seminar in Jazz Analysis,3,,,Passing score on the Jazz Theory Placement Test or remedial work as prescribed by the Director of Jazz Studies,
MUS 520,Graduate Conducting Seminar,3,,,"Graduate students in music, or consent of instructor",
MUS 521,Developing a Private Studio,2,,,"Graduate Student in Music or consent of instructor Guide graduate music students to recruit, teach, and mentor private students using skill-appropriate music literature and activities",
MUS 522,Advanced Choral Conducting and Literature,2,,,Graduate student in Music or consent of instructor,
MUS 524,Orchestral Literature: Performance and Styles,1,,,Graduate students in music or consent of instructor,
MUS 525,Advanced Instrumental Conducting,2,,,Graduate student in Music or consent of instructor,
MUS 526,Vocal Pedagogy,2,,,"Graduate students in music, or consent of instructor",
MUS 530,Opera,1,,,"Graduate students in music, or consent of instructor",
MUS 532,Opera Coaching,1,,,"Graduate students in music, or consent of instructor",MUS 530
MUS 536,Opera Repertoire,2,,,Graduate student in Music or consent of instructor,
MUS 541,Seminar in Musical Analysis,3,,,"Graduate students in music, or consent of instructor",
MUS 543,Advanced Orchestration,3,,,Graduate student in Music or consent of instructor,
MUS 544,Graduate Composition I,2,,,"Graduate composition students, or consent of instructor",
MUS 545,Graduate Composition II,2,,,"Graduate composition students, or consent of instructor",
MUS 547,Counterpoint,3,,,"Graduate students in music, or consent of instructor",
MUS 550,Seminar in Musicology,3,,,Graduate student in music or consent of instructor,
MUS 555,Electronic Music,3,,,"Graduate students in music, or consent of instructor",
MUS 556,Sound Design,3,,,"Graduate students in music, or consent of instructor",
MUS 557,Composition with Digital Media,3,,,"Graduate students in music, or consent of instructor",
MUS 558,Literature and Aesthetics of Interactive Media,3,,,"Graduate students in music, or consent of instructor",
MUS 570,Body Mapping for the Performing Artist,3,,,"Graduate Students in Music, or consent of instructor",
MUS 574A,Jazz Arranging I,2,,,"Graduate students in music, or consent of instructor",
MUS 575,Studies in Choral Music,3,,,"Graduate students in music, or consent of instructor",
MUS 577,Piano Accompanying,2,,,Graduate student in Music or consent of instructor,
MUS 578,Musical Instruments of World,3,,,Graduate student in Music or consent of instructor,
MUS 582A,Choral Methods and Literature II,3,,,Post baccalaureate music credential students; graduate students in music,
MUS 582B,Instrumental Methods and Literature II,3,,,Post baccalaureate music credential students; graduate students in music,
MUS 592A,Studies in Keyboard Music,2,,,Graduate student in Music or consent of instructor,
MUS 592B,Studies in Keyboard Music,2,,,Graduate student in Music or consent of instructor,
MUS 593,Selected Topics - Instrumental Music,3,,,Graduate student in Music or consent of instructor,
MUS 594,Introduction to Organ Technique and Literature,3,,,Keyboard major or consent of instructor,
MUS 595,Selected Topics in Music,,,,Consent of graduate advisor and instructor,
MUS 597,Selected Topics - Music Composition,3,,,Consent of graduate advisor and instructor,
MUS 598,Teaching Music in the University,1,,,"Graduate Students in Music, or consent of instructor",
MUS 599,Special Studies,,,,Consent of Graduate Advisor and instructor,
MUS 600,Selected Topics - Chamber Music,1,,,"Audition required except for Cantus (I), and Laptop Ensemble (W)",
MUS 696,Research Methods,3,,,Graduate Students in Music or consent of instructor,
MUS 698,Thesis or Project,,,,Advancement to candidacy and consent of Graduate Advisor,
NRSG 200,Foundations of Professional Nursing,6,,,Admission to the Nursing program,
NRSG 250,Intermediate Medical Surgical Nursing,6,,,"NRSG 200 , NRSG 302 , and NRSG 305 , or consent of instructor",
NRSG 302,Foundations of Clinical Pharmacology,3,,,"Admission to the undergraduate nursing program or consent of the instructor Systematic study of medications used for major body system disorders, their pharmacologic and therapeutic classifications, modes of action, dosages, routes of administration, contraindications and toxic effects",
NRSG 305,Pathophysiology for Nurses,3,,,"Admission to the undergraduate nursing program or department consent Study of the pathogenesis with an emphasis on pathophysiological processes, understanding disease trajectory and interventions to limit disease progression",
NRSG 306,Pathophysiology and Pharmacology for Registered Nurses,3,,,Admission to RN to BSN Program,
NRSG 309,Introduction to Professional Practice,3,,,Admission to RN to BSN program,
NRSG 312,Health Assessment,3,,,"Basic Program students: NRSG 200, NRSG 302, and NRSG 305",
NRSG 314,Health Assessment for Registered Nurses,3,,,Admission to RN to BSN Program,
NRSG 331,Advanced Acute Care Nursing,6,,,"NRSG 250 , NRSG 302 , NRSG 312 , and GERN 400 , or consent of instructor","NRSG 341 and NRSG 450 , or consent of instructor"
NRSG 341,Psychiatric/Mental Health Nursing,6,,,"NRSG 250 , NRSG 302 , NRSG 312 , GERN 400 , or consent of instructor","NRSG 331 and NRSG 450 , or consent of instructor"
NRSG 351,Maternal/Newborn Nursing and Women’s Health,6,,,"NRSG 331 , NRSG 341 , NRSG 450 , or consent of instructor","NRSG 361 and NRSG 456 , or consent of instructor"
NRSG 361,Child Health Care,6,,,"NRSG 331 , NRSG 341 , and NRSG 450 , or consent of instructor","NRSG 351 and NRSG 456 , or consent of instructor"
NRSG 402,Community Health Nursing,6,,,"For basic program students: NRSG 351 , NRSG 361 , NRSG 456 , or consent of instructor",Basic Program Students: NRSG 454 ; NRSG 458 or consent of instructor
