course_code_full,course_title,units,course_info,class_notes_ref,prereq_course,coreq_courses
NRSG 510,Advanced Pathophysiology for Advanced Practice Nursing,3,,,"Admission to the graduate nursing program and completion of upper division pathophysiology course, or department consent",
NRSG 520,Advanced Pharmacology for Advanced Practice Nursing,3,,,"Admission to the graduate nursing program, or department consent",
NRSG 530,Health Assessment for Advanced Practice Nursing,3,,,"Admission to the graduate nursing program and a grade of “C” or better in basic physical assessment course, or consent of instructor","Admission to the graduate nursing program and a grade of “C” or better in basic physical assessment course, or consent of instructor"
NRSG 530A,Health Assessment for Advanced Practice Nursing Clinical Seminar,1,,,"Admission to the graduate nursing program and a grade of “C” or better in basic physical assessment course, or consent of instructor",NRSG 530
NRSG 535,Advanced Pediatric Physical Assessment and Health Promotion,2,,,Admission to the Pediatric Primary Care nurse practitioner program or school nurse credential program or consent of the instructor,NRSG 535L
NRSG 535L,Advanced Pediatric Physical Assessment Laboratory,1,,,Admission to the Pediatric Primary Care nurse practitioner program or school nurse credential program or consent of the instructor,NRSG 535
NRSG 540,"Health Care Economics, Policy and Information Management for Advanced Practice Nursing",2,,,Admission to graduate nursing program or consent of instructor,
NRSG 550,Human Diversity and Psychosocial Issues in Health Care for Advanced Practice Nursing,2,,,Admission to graduate nursing program or consent of instructor,
NRSG 551A,Spanish Language Competency for Advanced Nursing Practice,3,,,Consent of instructor,
NRSG 556C,Microteaching in Nursing,3,,,Graduate standing; NRSG 556A and 556B,
NRSG 556L,Theoretical Concepts in Nursing Education: Practice Teaching,4,,,NRSG 556A or consent of instructor,
NRSG 560,Foundations of Theoretical and Professional Roles for Advanced Practice Nurses,2,,,Admission to graduate nursing program or instructor consent,
NRSG 590,Independent Study,,,,Consent of a nursing faculty member or department consent,
NRSG 596,Research for Advanced Nursing Practice,3,,,"Admission to the graduate nursing program and upper division statistics, or consent of instructor",
NRSG 610,Women’s Health Theories for Advanced Practice Nursing I,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596","NRSG 610A and NRSG 610B Epidemiology, etiology, differential diagnoses, management, and prevention of common health problems of women with a focus on the role of the nurse practitioner in health promotion, health protection, disease prevention in ambulatory health care settings"
NRSG 610A,Women’s Health Clinical Studies for Advanced Practice Nursing I,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 610 and NRSG 610B
NRSG 610B,Women’s Health Clinical Studies for Advanced Practice Nursing II,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 610 and NRSG 610A
NRSG 611,Women’s Health Theories for Advanced Practice Nursing II,3,,,"A grade of “C” or better in NRSG 610 , NRSG 610A , and NRSG 610B",NRSG 611A and NRSG 611B
NRSG 611A,Women’s Health Clinical Studies for Advanced Practice Nursing III,3,,,"A grade of “C” or better in NRSG 610 , NRSG 610A , and NRSG 610B",NRSG 611 and NRSG 611B
NRSG 611B,Women’s Health Clinical Studies for Advanced Practice Nursing IV,3,,,"A grade of “C” or better in NRSG 610 , NRSG 610A , and NRSG 610B",NRSG 611 and NRSG 611A
NRSG 612,Women’s Health Theories for Advanced Practice Nursing III,3,,,"NRSG 611 , NRSG 611A , NRSG 611B",NRSG 612A
NRSG 612A,Women’s Health Clinical Studies for Advanced Practice Nursing V,3,,,"Admission to the graduate nursing program, NRSG 611 , NRSG 611A , and NRSG 611B",NRSG 612
NRSG 620,Family Theories for Advanced Practice Nursing I,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 and NRSG 596 , or consent of instructor","NRSG 620A , NRSG 620B"
NRSG 620A,Family Clinical Studies for Advanced Practice Nursing I,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , NRSG 596 , or consent of instructor","NRSG 620 , NRSG 620B"
NRSG 620B,Family Clinical Studies for Advanced Practice Nursing II,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 and NRSG 596 , or consent of instructor","NRSG 620 , NRSG 620A"
NRSG 621,Family Theories for Advanced Practice Nursing II,3,,,"NRSG 620 , NRSG 620A , NRSG 620B , or consent of instructor","NRSG 621A , NRSG 621B"
NRSG 621A,Family Clinical Studies for Advanced Practice Nursing III,3,,,"NRSG 620 , NRSG 620A , NRSG 620B , or consent of instructor","NRSG 621 , NRSG 621B"
NRSG 621B,Family Clinical Studies for Advanced Practice Nursing IV,3,,,"NRSG 620 , NRSG 620A , NRSG 620B , or consent of instructor","NRSG 621 , NRSG 621A"
NRSG 630,Adult-Gerontology Primary Care Theories for Advanced Practice Nursing I,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , NRSG 596 and clinical pre-test, or departmental consent required","NRSG 630A , NRSG 630B"
NRSG 630A,Adult-Gerontology Primary Care Clinical Studies for Advanced Practice Nursing I,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , NRSG 596 and clinical pre-test, or departmental consent required","NRSG 630 , NRSG 630B"
NRSG 630B,Adult-Gerontology Primary Care Clinical Studies for Advanced Practice Nursing II,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , NRSG 596 , or consent of instructor","NRSG 630 , NRSG 630A"
NRSG 631,Adult-Gerontology Primary Care Theories for Advanced Practice Nursing II,3,,,"NRSG 630 , NRSG 630A , NRSG 630B , or departmental consent required","NRSG 631A , NRSG 631B"
NRSG 631A,Adult-Gerontology Primary Care Clinical Studies for Advanced Practice Nursing III,3,,,"NRSG 630 , NRSG 630A , NRSG 630B , or departmental consent required","NRSG 631 , NRSG 631B"
NRSG 631B,Adult-Gerontology Primary Care Clinical Studies for Advanced Practice Nursing IV,3,,,"NRSG 630 , NRSG 630A , NRSG 630B , or departmental consent required","NRSG 631 , NRSG 631A"
NRSG 640,Psychiatric-Mental Health Theory Across the Lifespan for Advanced Practice Nursing I,3,,,"Admission to PMHNP program; completion of NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 and NRSG 596 , or consent of instructor",NRSG 640A
NRSG 640A,Psychiatric-Mental Health Across the Lifespan Clinical Studies for Advanced Practice Nursing I,3,,,"Admission to graduate nursing program and NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 and NRSG 596 , or consent of instructor",NRSG 640
NRSG 641,Psychiatric-Mental Health Theory for Adults and Elderly for Advanced Practice Nursing I,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 641A and NRSG 641B
NRSG 641A,Psychiatric-Mental Health Clinical Studies for Adults for Advanced Practice Nursing I,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 641 and NRSG 641B
NRSG 641B,Psychiatric-Mental Health Clinical Studies for Elderly for Advanced Practice Nursing II,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 641 and NRSG 641A
NRSG 642,Psychiatric-Mental Health Theory for Children and Adolescents Advanced Practice Nursing II.,3,,,"A grade of “C” or better in NRSG 641 , NRSG 641A and NRSG 641B",NRSG 642A and NRSG 642B
NRSG 642A,Psychiatric-Mental Health Clinical Studies for Children for Advanced Practice Nursing III.,3,,,"A grade of “C” or better in NRSG 641 , NRSG 641A and NRSG 641B",NRSG 642 and NRSG 642B
NRSG 642B,Psychiatric-Mental Health Clinical Studies for Adolescents for Advanced Practice Nursing IV.,3,,,"A grade of “C” or better in NRSG 641 , NRSG 641A and NRSG 641B",NRSG 642 and NRSG 642A
NRSG 650,Pediatric Theories for Advanced Practice Nursing I,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 650A and NRSG 650B
NRSG 650A,Pediatric Clinical Studies for Advanced Practice Nursing I,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 650 and NRSG 650B
NRSG 650B,Pediatric Clinical Studies for Advanced Practice Nursing II,4,,,"A grade of “C” or better in NRSG 510 , NRSG 520 , NRSG 530 , NRSG 530A , NRSG 540 , NRSG 550 , NRSG 560 , and NRSG 596",NRSG 650 and NRSG 650A
NRSG 651,Pediatric Theories for Advanced Practice Nursing II,3,,,"A grade of “C” or better in NRSG 650 , NRSG 650A , and NRSG 650B",NRSG 651A and NRSG 651B
NRSG 651A,Pediatric Clinical Studies for Advanced Practice Nursing III,3,,,"A grade of “C” or better in NRSG 650 , NRSG 650A , and NRSG 650B",NRSG 651 and NRSG 651B
NRSG 651B,Pediatric Clinical Studies for Advanced Practice Nursing IV,3,,,"A grade of “C” or better in NRSG 650 , NRSG 650A , and NRSG 650B",NRSG 651 and NRSG 651A
NRSG 652,Pediatric Theories for Advanced Practice Nursing III,3,,,"NRSG 651 , NRSG 651A , NRSG 651B",NRSG 652A
NRSG 652A,Pediatric Clinical for Advanced Practice Nursing V,3,,,"NRSG 651 , NRSG 651A , NRSG 651B",NRSG 652
NRSG 679,Nursing and Health Systems Governance and Population-Based Care Delivery,3,,,"Admission to the NHSEM program, NRSG 559 The political realities associated with nursing and healthcare delivery are presented with strategies for changing policy and legislation",
NRSG 692,Nursing Directed Project,,,,"Admission to graduate nursing program, advancement to candidacy, NRSG 596 and consent of school graduate advisor",
NRSG 693,Executive Management Project,3,,,"Advancement to candidacy and completion of 21 graduate units Development of a comprehensive business plan for a new nursing and/ or health systems program or service or major revision of an existing program/service including vision, mission, goals, evaluative criteria, market analysis, pro-forma budget, options for financing, marketing and advertising",
NRSG 695,Professional Literature/Comprehensive Examination,3,,,"NRSG 510 , NRSG 520 , NRSG 530 or NRSG 535 , NRSG 530A or NRSG 535L , NRSG 540 , NRSG 550 , NRSG 560 , NRSG 596 , theory and clinical course series for one of the Nurse Practitioner or CNS specialties, and advancement to candidacy, or consent of instructor and graduate advisor",
NRSG 698,Thesis,,,,"Admission to graduate nursing program, advancement to candidacy, NRSG 596 , consent of school graduate advisor",
NRSG 701,Advanced Pathophysiology for Advanced Practice Nursing,3,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 710, NRSG 709"
NRSG 702,Advanced Pharmacology for Advanced Practice Nursing,3,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 703, NRSG 703L, NRSG 729A"
NRSG 703,Health Assessment for Advanced Practice Nursing,3,,,"Admission to the DNP Graduate Program, completion of basic assessment course and/or consent of instructor","NRSG 703L, NRSG 702, NRSG 792A"
NRSG 703L,Health Assessment for Advanced Practice Nursing Laboratory,1,,,"Admission to the DNP Graduate Program, completion of basic assessment course and/or consent of instructor","NRSG 703, NRSG 702, NRSG 792A"
NRSG 704,Health Care Policy and Economic,3,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 705, NRSG 706, NRSG 707"
NRSG 705,"Social Determinants of Health, Epidemiology, Population and Global Health",3,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 706, NRSG 704, NRSG 707"
NRSG 706,Leadership and Roles for Advanced Practice,3,,,"Admission to the DNP Graduate Program, and/or consent of instructor","NRSG 705, NRSG 704, NRSG 707"
NRSG 707,Humanism in Health and Health Care,2,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 704, NRSG 705, NRSG 706"
NRSG 708,Informatics in Healthcare,3,,,Admission to the DNP Graduate Program and/or consent of instructor,NRSG 711
NRSG 709,Data Management and Evaluation for Advanced Nursing Practice,3,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 710, NRSG 701"
NRSG 710,Advanced Evidence-Based Practice,3,,,Admission to the DNP Graduate Program and/or consent of instructor,"NRSG 709, NRSG 701"
NRSG 711,DNP Proposal Development,2,,,Admission to the DNP Graduate Program and/or consent of instructor,NRSG 708
NRSG 712A,Learning and Instructional Theories Applied to Nursing,3,,,Admission to the DNP Graduate Program and/or consent of instructor,NRSG 712B
NRSG 712B,Curriculum Development in Nursing,3,,,Admission to the DNP Graduate Program and/or consent of instructor,NRSG 712A
NRSG 720,Family Nurse Practitioner Specialty Theory I,3,,,Admission to the DNP FNP program or consent of instructor and completion of the core courses,"NRSG 720L, NRSG 792B"
NRSG 720L,Family Nurse Practitioner Clinical Practicum I,8,,,Admission to the DNP FNP program or consent of instructor and completion of the core courses,"NRSG 720, NRSG 792B"
NRSG 721,Family Nurse Practitioner Specialty Theory II,3,,,"Admission to the DNP FNP program or consent of instructor and completion of Family Nurse Practitioner Specialty Theory I, Family Nurse Practitioner Clinical Residency I, and completion of the core courses","NRSG 721L, NRSG 792C"
NRSG 721L,Family Nurse Practitioner Clinical Practicum II,8,,,Admission to the DNP FNP program or consent of instructor and completion of FNP Specialty Theory I and FNP Clinical Residency I,"NRSG 721, NRSG 792C"
NRSG 722L,Family Nurse Practitioner Clinical Residency I,2,,,Admission to the DNP FNP program or consent of instructor and completion of FNP Clinical Residency I and II courses,"NRSG 795, NRSG 792D"
NRSG 730,Adult Gerontology Primary Care Theories for Advanced Practice Nursing I,3,,,"Admission to the DNP Graduate AGPCNP Program, completion of the DNP core courses, clinical pre-test and/or consent of instructor","NRSG 730L, NRSG 792B"
NRSG 730L,Adult Gerontology Primary Care Clinical Studies for Advanced Practice Nursing Practicum I,8,,,"Admission to the DNP Graduate AGPCNP Program, completion of the DNP core courses, clinical pre-test and/or consent of instructor","NRSG 730, NRSG 792B"
NRSG 731,Adult Gerontology Primary Care Theories for Advanced Practice Nursing II,3,,,"Admission to the DNP Graduate AGPCNP Program, completion of DNP core classes, NRSG 730, NRSG 630L, clinical pre-test and/or consent of instructor","NRSG 731L, NRSG 792C"
NRSG 731L,Adult Gerontology Primary Care Clinical Studies for Advanced Practice: Clinical Practicum II,8,,,"Admission to the DNP Graduate AGPCNP Program completion of the DNP Core courses, NRSG 730, NRSG 730L, clinical pre-test and/or consent of instructor","NRSG 731, NRSG 792C The focus is to prepare the DNP student to apply theoretical knowledge related to chronic illnesses of adult/geriatric patients in supervised primary clinical setting"
NRSG 732L,Adult Gerontology Primary Care Clinical Residency I,2,,,"Admission to the DNP Graduate AGPCNP nursing program and completion of NRSG 730, NRSG 730L, NRSG 731, NRSG 731L","NRSG 795, NRSG 792D"
NRSG 740,Psychiatric-Mental Health Theory for Adults and Elderly for Advanced Practice Nursing I,3,,,"Admission to the DNP Graduate Program, completion of core courses and/or consent of instructor",NRSG 740L
NRSG 740L,Psychiatric-Mental Health Clinical Studies for Adults and Elderly for Advanced Practice Nursing Practicum I,8,,,"Admission to the DNP Graduate Program, completion of all DNP core classes and/or consent of the instructor","NRSG 740, NRSG 792B"
NRSG 741,Psychiatric-Mental Health Theory for Children and Adolescents for Advanced Practice Nursing II,3,,,"Admission to the DNP Graduate Program, completion of all DNP core classes, NRSG 740, NRSG 740L, and/or consent of instructor","NRSG 741L, NRSG 792C"
NRSG 741L,Psychiatric-Mental Health Clinical Studies for Children and Adolescents for Advanced Practice Nursing Practicum II,8,,,"Admission to the DNP Graduate Program, completion of all core classes, NRSG 740, NRSG 740L, and/or consent of instructor","NRSG 741, NRSG 792C"
NRSG 742L,Psychiatric-Mental Health DNP Clinical Residency I,2,,,"Admission to the DNP Graduate Program, completion of all DNP core classes, and specialty classes and/or consent of instructor","NRSG 795, NRSG 792D"
NRSG 750,Pediatric Theories for Advanced Practice Nursing I,3,,,"Admission to the DNP Graduate Program, completion of all core courses, clinical pre-test and/or consent of instructor","NRSG 750L, NRSG 792B"
NRSG 750L,Pediatric Clinical Studies for Advanced Practice Nursing Practicum I,8,,,"Admission to the DNP Graduate Program, completion of all core courses, clinical pre-test, and/or consent of instructor",NRSG 750
NRSG 751,Pediatric Theories for Advanced Practice Nursing II,3,,,"Admission to the DNP Graduate Program, completion of all core courses, NRSG 750, 750L and clinical pre-test and/or consent of instructor","NRSG 751L, NRSG 792C"
NRSG 751L,Pediatric Clinical Studies for Advanced Practice Nursing Practicum II,8,,,"Admission to the DNP Graduate Program, completion of all core courses, NRSG 750, 750L, and clinical pre-test and/or consent of instructor",NRSG 751
NRSG 752L,Pediatric Nurse Practitioner Clinical Residency I,2,,,"Admission to the DNP Graduate Program, completion of all core courses, DNP 650, 650L, 651, 651L, and clinical pre-test and/or consent of instructor","NRSG 795, NRSG 792D"
NRSG 760,Adult Gerontology Acute Care Theories for Adv Practice Nursing I,3,,,"Admission to the DNP Graduate Program, completion of all core classes, clinical pre-test and/or consent of instructor","NRSG 760L, NRSG 792B"
NRSG 760L,Adult Gerontology Acute Care Clinical Studies for Advanced Practice Nursing Practicum I,8,,,"Admission to the DNP Graduate Program, completion of all core classes, clinical pre-test and/or consent of instructor","NRSG 760, NRSG 792B"
NRSG 761,Adult Gerontology Acute Care Theories for Adv Practice Nursing II,3,,,"Admission to the DNP Graduate Program, completion of all core classes, NRSG 760, NRSG 760L and clinical pre-test and/or consent of instructor","NRSG 761L, NRSG 792C"
NRSG 761L,Adult Gerontology Acute Care Clinical Studies for Advanced Practice Nursing Practicum II,8,,,"Admission to the DNP Graduate Program, completion of all core classes, NRSG 760, NRSG 760L, and clinical pre-test and/or consent of instructor","NRSG 761, NRSG 792C"
NRSG 762L,Adult Gerontology Acute Care Clinical Residency I,2,,,"Admission to the DNP Graduate Program, completion of all core courses, NRSG 760, NRSG 760L, NRSG 761, and NRSG 761L and/or consent of instructor","NRSG 795, NRSG 792D"
NRSG 792A,Integrative Scholarship I: Evidence Based Practice,3,,,"Admission to the DNP Graduate Program, completion of Proposal Writing, Data Management, Advanced EBP courses and/or consent of instructor","NRSG 703, NRSG 703L, NRSG 702"
NRSG 792B,Integrative Scholarship II,1,,,"Completion of Proposal Writing Course, Integrative Scholarship I and/or consent of the instructor",Enrollment in specialty NRSG DNP Clinical Courses Theory I and Practicum
NRSG 792C,Integrative Scholarship III,2,,,"Completion of all DNP Core Courses, Integrative Scholarship I and II and/or consent of instructor",NRSG DNP Specialty Classes
NRSG 792D,Integrative Scholarship IV,3,,,"Completion of all NRSG DNP Core Courses, Integrative Scholarship I, II, III and/or consent of instructor",NRSG Clinical Residency I
NRSG 795,National Certification Review Course,1,,,Completion of all DNP and Clinical practicum courses and/or consent of instructor,"NRSG DNP Clinical Residency I, NRSG 792D"
NSCI 190A,Experience Success Program - 1,1,,,Open to Freshman only,
NSCI 190B,Experience Success Program - 2,1,,,NSCI 190A,
NSCI 191,Selected Topics in Natural Sciences and Mathematics,,,,"Lower division pre-major in Biology, Biochemistry, Chemistry, Geology, Marine Biology, Microbiology, or Physics Specific topics of current interest in the natural sciences",
NSCI 390,Experience Success Program for STEM Transfer Students,1,,,Open only to first semester transfer students with majors in CNSM or COE,
NSCI 490,Special Topics in the Natural Sciences,,,,At least upper division standing in the College of Natural Sciences and Mathematics and consent of instructor,
NSCI 490L,"Special Topics in the Natural Sciences, Laboratory",,,,At least upper division standing in the College of Natural Sciences and Mathematics and consent of instructor,
NSCI 492,Internships in Natural Science,3,,,"Major in the College of Natural Sciences and Mathematics, completion of 9 units of upper division science coursework, a 2",
NSCI 501,Project Management for Scientists,3,,,Consent of instructor,
NSCI 502,Leadership and Management for Scientists,3,,,Consent of instructor,
NSCI 505,Professional Ethics,3,,,Consent of instructor,
NUTR 132,Introductory Nutrition,3,,,,One Foundation course
NUTR 234,Orientation to Nutrition and Dietetics,3,,,NUTR majors only,
NUTR 331,Nutrition through the Life Cycle,3,,,"BIOL 207 , NUTR 132","For Dietetics Concentration only; NUTR 234 Nutritional needs with emphasis on changes through the life cycle, including pregnancy and lactation, infancy, childhood, adolescence, adulthood, and aging"
NUTR 335,Nutrition Assessment,3,,,NUTR 331,
NUTR 336,Social and Cultural Aspects of Food and Health,3,,,"NUTR 132 and open to Dietetics, Nutritional Science, and Food Science majors and minors only",
NUTR 337,Introduction to Nutrition Research Methods,3,,,NUTR 331,
NUTR 436A,Advanced Nutrition I,3,,,"NUTR 331 Metabolism of proteins, fats, carbohydrates; interrelationship of nutrients; principles of determining nutritional requirements of individuals","NUTR 331 Metabolism of proteins, fats, carbohydrates; interrelationship of nutrients; principles of determining nutritional requirements of individuals"
NUTR 436B,Advanced Nutrition II,3,,,Completion of at least 60 units,NUTR 436A
NUTR 437,Nutrition Education and Counseling,3,,,NUTR 335 and NUTR 436B,
NUTR 438A,Medical Nutrition Therapy I,3,,,NUTR 335 and NUTR 436B,
NUTR 438B,Medical Nutrition Therapy II,3,,,NUTR 438A,
NUTR 439,Nutrition and Aging,3,,,NUTR 132 or BIOL 207 or BIOL 301 or GERN 400 or consent of instructor,
NUTR 461,Community Nutrition,3,,,"NUTR 331 , NUTR 336 , SOC 335",
NUTR 468,Nutrition for Exercise and Performance,3,,,"KIN Fitness majors, NUTR 132 , KIN 301",
NUTR 470,Applied Sports Nutrition,3,,,"Nutrition and Food Science majors, Nutrition Minors: NUTR 331 ; Kinesiology majors: NUTR 132 and KIN 301",
NUTR 492K,Internship in Nutrition and Dietetics,3,,,Student must be a Family and Consumer Sciences: Nutrition and Dietetics major; have senior standing; have a 2,
NUTR 497,Directed Studies,,,,"Upper division standing, consent of instructor",
NUTR 498A,Senior Seminar for Nutrition & Dietetics I,1,,,NUTR 234 and NUTR 436B,
NUTR 498B,Senior Seminar for Nutrition & Dietetics II,1,,,NUTR 234 and NUTR 436B,
NUTR 530A,"Carbohydrates, Lipids and Proteins",3,,,"NUTR 335 , NUTR 436B",An upper division statistics course
NUTR 530B,Vitamins and Minerals,3,,,"NUTR 335 , NUTR 436B",An upper division statistics course
NUTR 531,Advanced Community Nutrition,3,,,"NUTR 436B and NUTR 335 , NUTR 461",
NUTR 534,"Advanced Latino Nutrition, Health and Chronic Disease Prevention",3,,,H SC and FCS majors only,
NUTR 539,Nutrition and Aging,3,,,NUTR 132 or BIOL 207 or BIOL 301 or GERN 400 or consent of instructor,
NUTR 568,Nutrition for Exercise and Performance,3,,,"NUTR 132 , KIN 301 for the KIN Fitness option and the KIN Exercise Science option or BIOL 207 and Nutrition and Dietetics option",
NUTR 570,Applied Sports Nutrition,3,,,Nutrition and Dietetics Food Science majors: NUTR 331 ; Kinesiology majors: NUTR 132 and KIN 301,
NUTR 580,Using Media to Promote Nutrition,3,,,Graduate standing; NUTR 331 or equivalent,
NUTR 590,Selected Topics in Nutrition and Dietetics,3,,,Enrollment in a graduate major in the Nutrition and Dietetics department; advancement to candidacy; instructor consent,
NUTR 591A,Professional Practicum in Dietetics,3,,,Admission in the Academy of Nutrition and Dietetics Accredited Dietetic Internship,
NUTR 591B,Seminar in Dietetic Practice,3,,,,NUTR 591A
NUTR 591C,Professional Practicum in Dietetics,3,,,Admission to the Academy of Nutrition and Dietetics Individualized Supervised Practice Pathway (ISPP),
NUTR 597,Independent Study,,,,A 400-level course in any of the Family and Consumer Sciences disciplines,
NUTR 692,Directed Project,3,,,NUTR 697,
NUTR 696,Research Methods,3,,,Upper-division course in statistics,
NUTR 697,Directed Research,3,,,Advancement to candidacy,
NUTR 698,Thesis,3,,,NUTR 697,
OSI 419,Marine Ichthyology,4,,,Consent of instructor,
OSI 425,Marine Phycology,4,,,"BIOL 211 , BIOL 212 , BIOL 213",
OSI 455,Marine Ecological Processes,4,,,BIOL 350 and consent of instructor; statistics recommended,
OSI 490,Selected Topics in Ocean Studies,,,,Consent of instructor,
OSI 490L,Selected Topics in Ocean Studies Laboratory,,,,Consent of instructor,
OSI 496,Undergraduate Directed Research,,,,Consent of instructor,
OSI 519,Marine Ichthyology,4,,,Consent of instructor,
OSI 525,Marine Phycology,4,,,"BIOL 211 , BIOL 212 , BIOL 213",
OSI 555,Marine Ecological Processes,4,,,BIOL 350 and consent of instructor; statistics recommended,
OSI 590,Selected Topics in Ocean Studies,,,,Consent of instructor,
OSI 590L,Selected Topics in Ocean Studies Laboratory,,,,Consent of instructor,
OSI 697,Directed Research,,,,Consent of instructor and graduate standing,
PHIL 203,History of Early Western Philosophy,3,,,"Completion of GE categories 1A, 1B, and 1C",
PHIL 204,History of Modern Western Philosophy,3,,,"Completion of GE categories 1A, 1B, and 1C",
PHIL 351,Political Philosophy,3,,,Students must have scored 11 or higher on the GWAR Placement Examination or successfully completed the necessary portfolio course that is a prerequisite for a GWAR Writing Intensive Capstone (subject to approval by the General Education Governing Committee (GEGC)),
PHIL 360,Environmental Ethics,3,,,Completion of at least 60 units; GE Foundations,
PHIL 370,Rationality and Decisions,3,,,PHIL 170 or PSY 130 or I S 100 or CECS 100 or COMM 131 ; Intermediate Algebra,
PHIL 400,Business Ethics,3,,,"GE Foundation requirements, at least one Explorations course",
PHIL 402,Engineering Ethics,3,,,Completion of at least 60 units,
PHIL 403,Medical Ethics,3,,,Completion of at least 60 units,
PHIL 405,Philosophy in Literature,3,,,None Intensive exploration of philosophical ideas in selected literature with special attention to both philosophical and literary ways of reading and appreciating a text,
PHIL 455,Philosophical Perspectives on Sex and Love,3,,,Six units of philosophy or consent of instructor,
PHIL 489,Philosophy Internship/Pre-Law,,,,Consent of Philosophy Department Chair; completion of a minimum of 15 upper-division units required for the Philosophy major,
PHIL 497H,Undergraduate Honors Seminar,3,,,1) Admission to the undergraduate Honors Program in Philosophy,
PHIL 498H,Undergraduate Honors Thesis,3,,,Admission to the undergraduate Honors Program in Philosophy,
PHIL 499,Directed Studies,,,,Consent of instructor,
PHIL 599,Graduate Tutorial,,,,Six units of Philosophy or consent of instructor,
PHIL 610,Proseminar,3,,,"Classified or Conditionally Classified Status in Philosophy Introduction to graduate-level philosophy, with emphasis on basic level skills in analysis, research, and composition",
PHIL 620,Selected Topics - History of Philosophy,3,,,Consent of instructor,
PHIL 697,Directed Research,,,,Classified Status and consent of student’s advisor or Graduate Advisor,
PHIL 698,Thesis or Project,,,,"Consent of student’s advisor or graduate advisor, and advancement to candidacy",
PHSC 112,Introduction to the Physical Sciences,3,,,,One course from Subject Area 2 of GE Foundation
PHYS 100A,General Physics,4,,,or higher,
PHYS 152,Electricity and Magnetism,4,,,; Prerequisite/Corequisite:,
PHYS 254,Applied Modern Physics,3,,,or ; Prerequisite/Corequisite:,
PHYS 310,Analytical Mechanics,3,,,or or,or or
PHYS 340A,Electricity and Magnetism I,3,,,",",or
PHYS 350,Quantum Physics I,3,,,", Prerequisites/Corequisites: or",or
PHYS 380,Electronics,4,,,", Network analysis and complex impedance, transistor circuits, operational amplifiers, active filters and oscillators, digital electronics, analog-digital interfacing, microprocessors",
PHYS 385,Materials Science,3,,,"or and and ( or or ), completion of or is strongly recommended",
PHYS 385C,Materials Science Colloquium,1,,,"or and and ( or or ), completion of or is strongly recommended",
PHYS 385L,Materials Science Laboratory,2,,,"or and and ( or or ), completion of or is strongly recommended",
PHYS 390,Exploring Physics Teaching,3,,,and consent of instructor,
PHYS 401,Preparing for the Physics Profession,1,,,PHYS 310 or consent of instructor,
POSC 362,Society and National Politics of China,3,,,Upper division status; completion of GE Foundation,
